#Date,news positivity,news negativity,yesterday news positivity, yesterday news negativity,stock change
2009-02-17,7.5684177036,8.5223451997,6.3184079026,11.6500531899,-2
2009-02-18,6.1065360599,10.1697026523,7.5684177036,8.5223451997,0
2009-02-19,7.2366524233,8.5480421729,6.1065360599,10.1697026523,-1
2009-02-20,6.0182690734,8.9621400916,7.2366524233,8.5480421729,-1
2009-02-23,5.7819213183,8.959012353,9.3797581099,15.1518620822,-2
2009-02-24,10.6166814644,14.232749007,5.7819213183,8.959012353,2
2009-02-25,6.8020471173,11.9862149333,10.6166814644,14.232749007,-1
2009-02-26,11.2334002607,12.9707648132,6.8020471173,11.9862149333,-1
2009-02-27,9.8606746078,9.6694610319,11.2334002607,12.9707648132,-1
2009-03-02,6.7184486499,10.3540675615,10.995885171,10.8959646768,-2
2009-03-03,7.0867580221,10.8046321366,6.7184486499,10.3540675615,-1
2009-03-04,9.3305784798,11.3615113499,7.0867580221,10.8046321366,2
2009-03-05,12.9784281121,13.5410609521,9.3305784798,11.3615113499,-2
2009-03-06,7.8446687975,11.4892954773,12.9784281121,13.5410609521,1
2009-03-09,9.9414120512,10.848267989,5.954490074,8.648484143,-1
2009-03-10,7.0579701238,7.143849683,9.9414120512,10.848267989,2
2009-03-11,6.67550516,10.1808908208,7.0579701238,7.143849683,0
2009-03-12,7.0395610712,9.4668394985,6.67550516,10.1808908208,2
2009-03-13,8.9615420049,10.648722858,7.0395610712,9.4668394985,1
2009-03-16,9.1691580058,15.7945503018,10.2293771407,11.936364349,0
2009-03-17,9.0927131753,14.0928743832,9.1691580058,15.7945503018,2
2009-03-18,5.8827398259,11.391122153,9.0927131753,14.0928743832,1
2009-03-19,8.9521939255,11.1028570844,5.8827398259,11.391122153,-1
2009-03-20,8.2657834645,14.8468251428,8.9521939255,11.1028570844,-1
2009-03-23,11.9028397115,10.9120773915,7.8289217138,9.8284728349,2
2009-03-24,8.8150117484,12.4456257271,11.9028397115,10.9120773915,-1
2009-03-25,7.2256662361,14.18039115,8.8150117484,12.4456257271,1
2009-03-26,8.4413594771,9.5267254619,7.2256662361,14.18039115,2
2009-03-27,7.4650012759,9.3643049033,8.4413594771,9.5267254619,-2
2009-03-30,9.0761572906,11.6225641429,8.7892902438,10.510558922,-2
2009-03-31,9.0327742081,10.0540701355,9.0761572906,11.6225641429,1
2009-04-01,6.385224496,13.6226540057,9.0327742081,10.0540701355,2
2009-04-02,8.6233521656,12.9983324574,6.385224496,13.6226540057,2
2009-04-03,8.834662074,11.9372901363,8.6233521656,12.9983324574,1
2009-04-06,7.7932551546,15.9039238817,7.0155071464,7.2988709763,-1
2009-04-07,7.1970961495,13.3177878773,7.7932551546,15.9039238817,-2
2009-04-08,9.0714486059,8.6779634058,7.1970961495,13.3177878773,1
2009-04-09,7.1098462031,11.8420910583,9.0714486059,8.6779634058,2
2009-04-13,6.5267785552,9.1774975098,7.3907141162,9.7318080671,-1
2009-04-14,8.586149321,10.3608075934,6.5267785552,9.1774975098,-1
2009-04-15,5.9885951456,12.1788219735,8.586149321,10.3608075934,1
2009-04-16,8.9812787452,8.5779488178,5.9885951456,12.1788219735,1
2009-04-17,7.6415273103,10.9269250224,8.9812787452,8.5779488178,0
2009-04-20,8.030372134,11.3873148912,7.0225075509,10.3192620669,-2
2009-04-21,8.4736378496,8.8268512543,8.030372134,11.3873148912,1
2009-04-22,9.4327912097,13.1064075247,8.4736378496,8.8268512543,-1
2009-04-23,13.5237466567,13.3725895208,9.4327912097,13.1064075247,1
2009-04-24,10.1683303106,10.643708198,13.5237466567,13.3725895208,1
2009-04-27,11.8024044646,9.1617509635,17.3173814335,15.1568589727,-1
2009-04-28,17.4368771939,12.846931733,11.8024044646,9.1617509635,0
2009-04-29,11.5948483899,13.592722044,17.4368771939,12.846931733,2
2009-04-30,11.8682475294,12.6696186485,11.5948483899,13.592722044,-1
2009-05-01,16.2979203197,14.9323026433,11.8682475294,12.6696186485,1
2009-05-04,12.1480082339,12.0576701726,10.4504323044,9.9819719801,2
2009-05-05,8.0567588051,11.0526274004,12.1480082339,12.0576701726,-1
2009-05-06,8.7311317155,12.2638533342,8.0567588051,11.0526274004,1
2009-05-07,9.3034209266,10.880538655,8.7311317155,12.2638533342,-1
2009-05-08,9.7784598582,12.5410808411,9.3034209266,10.880538655,2
2009-05-11,10.7110439338,15.200699473,10.4880701365,18.2801896008,-2
2009-05-12,11.2752448924,9.6729051835,10.7110439338,15.200699473,1
2009-05-13,10.7464775264,13.4054393304,11.2752448924,9.6729051835,-2
2009-05-14,10.2005816143,12.80181274,10.7464775264,13.4054393304,1
2009-05-15,8.8687019599,10.7946389398,10.2005816143,12.80181274,-1
2009-05-18,7.3695060789,8.1173463034,8.8149966676,7.877008022,2
2009-05-19,11.9725673961,10.6578110353,7.3695060789,8.1173463034,-1
2009-05-20,9.6994402308,15.2249258092,11.9725673961,10.6578110353,-1
2009-05-21,7.4478089363,10.9626361799,9.6994402308,15.2249258092,-1
2009-05-22,10.3183749599,13.4815711745,7.4478089363,10.9626361799,-1
2009-05-26,9.9767492777,13.748650771,8.8743422205,9.9848972246,2
2009-05-27,7.9833562745,12.6935520676,9.9767492777,13.748650771,-2
2009-05-28,10.5510778324,8.7388936762,7.9833562745,12.6935520676,1
2009-05-29,13.5034251728,15.0545330712,10.5510778324,8.7388936762,1
2009-06-01,7.2532270207,11.3113252412,10.8585187382,15.6661854349,2
2009-06-02,10.1809338991,14.1501807803,7.2532270207,11.3113252412,1
2009-06-03,8.7065393452,8.5344527001,10.1809338991,14.1501807803,-1
2009-06-04,10.9279239567,10.8320003768,8.7065393452,8.5344527001,1
2009-06-05,9.9641990534,12.7411881441,10.9279239567,10.8320003768,0
2009-06-08,9.9718778572,12.6549327151,7.3336207986,11.1541615506,0
2009-06-09,9.2451863463,14.8641620463,9.9718778572,12.6549327151,0
2009-06-10,10.6616901836,10.6887793043,9.2451863463,14.8641620463,-1
2009-06-11,13.3978756879,18.4524635982,10.6616901836,10.6887793043,1
2009-06-12,8.0015411179,9.6307652266,13.3978756879,18.4524635982,1
2009-06-15,8.6075037454,12.8435969011,7.9881910594,6.1427832767,-2
2009-06-16,9.4298386812,13.5637174163,8.6075037454,12.8435969011,-1
2009-06-17,10.2452226593,10.9625996961,9.4298386812,13.5637174163,0
2009-06-18,11.5926350367,16.3626345429,10.2452226593,10.9625996961,1
2009-06-19,11.5266954118,15.0245128723,11.5926350367,16.3626345429,-1
2009-06-22,10.2637405649,13.4225901408,7.4666218344,9.5248666868,-2
2009-06-23,9.0259052824,11.6432638359,10.2637405649,13.4225901408,-1
2009-06-24,7.7667599437,11.6914791489,9.0259052824,11.6432638359,-1
2009-06-25,14.6004262261,13.0510696411,7.7667599437,11.6914791489,2
2009-06-26,5.9658759256,9.8964661027,14.6004262261,13.0510696411,-1
2009-06-29,9.6440653822,11.9756472739,9.0061442876,13.2005007432,1
2009-06-30,9.0994137853,12.8821442668,9.6440653822,11.9756472739,-1
2009-07-01,8.4217455077,11.1264890719,9.0994137853,12.8821442668,1
2009-07-02,7.2252697761,8.5959321123,8.4217455077,11.1264890719,-2
2009-07-06,6.6281768018,9.7942455244,7.3786129769,7.1437041228,1
2009-07-07,11.4423627043,10.714308848,6.6281768018,9.7942455244,-2
2009-07-08,16.5192771183,18.876356075,11.4423627043,10.714308848,1
2009-07-09,9.260347308,9.706217138,16.5192771183,18.876356075,0
2009-07-10,8.9776247583,11.8130679601,9.260347308,9.706217138,-1
2009-07-13,9.7262777027,12.9322487526,11.4989558147,13.2101133276,2
2009-07-14,7.506978878,10.9723545899,9.7262777027,12.9322487526,1
2009-07-15,7.973470225,13.3077424634,7.506978878,10.9723545899,2
2009-07-16,11.3904760538,12.4662813208,7.973470225,13.3077424634,1
2009-07-17,9.7604513357,11.1943256108,11.3904760538,12.4662813208,1
2009-07-20,13.3260841098,12.5516115971,11.7438752467,12.3009663493,1
2009-07-21,10.5341164997,13.9294025478,13.3260841098,12.5516115971,1
2009-07-22,9.6230201033,12.1017179305,10.5341164997,13.9294025478,-1
2009-07-23,8.7625810514,11.09835573,9.6230201033,12.1017179305,2
2009-07-24,9.5737087675,12.3546522839,8.7625810514,11.09835573,1
2009-07-27,13.2518708756,14.6843159383,9.2205496716,11.4211531989,1
2009-07-28,13.4718788222,15.7919915717,13.2518708756,14.6843159383,0
2009-07-29,15.0201116775,18.7520130594,13.4718788222,15.7919915717,-1
2009-07-30,12.0256322558,16.0202383402,15.0201116775,18.7520130594,1
2009-07-31,11.7510283753,13.9842087636,12.0256322558,16.0202383402,1
2009-08-03,16.9799347603,19.1976702995,9.040663472,14.7289349153,1
2009-08-04,9.0383685703,11.9513305475,16.9799347603,19.1976702995,1
2009-08-05,6.5565753873,9.6639869923,9.0383685703,11.9513305475,-1
2009-08-06,10.8835371694,13.0204803753,6.5565753873,9.6639869923,-1
2009-08-07,9.1525853369,11.5856393747,10.8835371694,13.0204803753,1
2009-08-10,10.2309325553,15.1583237771,9.6895299125,14.9227750845,-1
2009-08-11,9.4150341678,13.6061154489,10.2309325553,15.1583237771,-1
2009-08-12,8.6615830931,10.9213041091,9.4150341678,13.6061154489,1
2009-08-13,10.8584184559,13.5366730669,8.6615830931,10.9213041091,1
2009-08-14,9.1826909694,10.708025113,10.8584184559,13.5366730669,-1
2009-08-17,12.1830274117,13.6277844211,11.317503564,13.9358223826,-2
2009-08-18,8.5933077459,13.3995829137,12.1830274117,13.6277844211,1
2009-08-19,14.9741871831,15.7531958224,8.5933077459,13.3995829137,1
2009-08-20,9.5846536926,13.8774178193,14.9741871831,15.7531958224,1
2009-08-21,13.7768227117,19.8160014357,9.5846536926,13.8774178193,2
2009-08-24,8.2888394057,13.2340709844,8.7395807221,7.1345094639,0
2009-08-25,10.9666760549,11.8098026218,8.2888394057,13.2340709844,1
2009-08-26,9.0505664363,12.4354340071,10.9666760549,11.8098026218,0
2009-08-27,11.8465500606,16.1086380464,9.0505664363,12.4354340071,1
2009-08-28,12.2437590106,12.0996383288,11.8465500606,16.1086380464,-1
2009-08-31,9.4490475401,13.0212044238,11.2672064962,13.144135908,-1
2009-09-01,11.3067245232,10.9630355615,9.4490475401,13.0212044238,-2
2009-09-02,8.3614011347,9.2979646386,11.3067245232,10.9630355615,-1
2009-09-03,11.6737696307,10.7574811758,8.3614011347,9.2979646386,1
2009-09-04,8.9237045027,12.4695446372,11.6737696307,10.7574811758,1
2009-09-08,14.2732081371,13.8487297678,7.2431987834,13.5263281561,1
2009-09-09,7.6578140826,9.5517583186,14.2732081371,13.8487297678,1
2009-09-10,14.1444818248,16.7864920494,7.6578140826,9.5517583186,1
2009-09-11,11.9279197309,15.4580636501,14.1444818248,16.7864920494,-1
2009-09-14,19.1653137053,20.4360501541,7.1521651852,10.0125261627,1
2009-09-15,9.6867761012,11.0705324313,19.1653137053,20.4360501541,1
2009-09-16,10.8033114819,16.1564151318,9.6867761012,11.0705324313,1
2009-09-17,9.0699769311,13.2533768894,10.8033114819,16.1564151318,0
2009-09-18,10.1755296575,14.4411686171,9.0699769311,13.2533768894,1
2009-09-21,12.6437882091,13.4798254087,7.8305236505,12.6412939797,-1
2009-09-22,11.5057063799,11.4341294314,12.6437882091,13.4798254087,1
2009-09-23,14.5399959498,14.9155273286,11.5057063799,11.4341294314,-1
2009-09-24,16.107129781,20.0192814312,14.5399959498,14.9155273286,-1
2009-09-25,13.9028505919,14.5984410473,16.107129781,20.0192814312,-1
2009-09-28,9.2758214663,9.2716392379,7.6910609632,9.3928510975,1
2009-09-29,12.2746976983,16.9038625598,9.2758214663,9.2716392379,-1
2009-09-30,6.6129972443,16.9530463739,12.2746976983,16.9038625598,-1
2009-10-01,11.3280758241,14.6261683556,6.6129972443,16.9530463739,-2
2009-10-02,10.564312531,15.6899488836,11.3280758241,14.6261683556,-1
2009-10-05,14.9697171149,17.258437677,8.842692497,13.4910465483,1
2009-10-06,14.2299588675,14.8227955804,14.9697171149,17.258437677,1
2009-10-07,12.5319774383,17.4122488705,14.2299588675,14.8227955804,0
2009-10-08,13.9508204662,13.7934750669,12.5319774383,17.4122488705,1
2009-10-09,10.5330490916,11.6818501862,13.9508204662,13.7934750669,1
2009-10-12,11.7084397036,15.0514675555,7.1910849403,11.1323463272,1
2009-10-13,9.283879462,11.8850001673,11.7084397036,15.0514675555,0
2009-10-14,11.2950879531,14.1254052899,9.283879462,11.8850001673,2
2009-10-15,12.2088961432,14.0384532666,11.2950879531,14.1254052899,1
2009-10-16,14.34951612,19.0098671772,12.2088961432,14.0384532666,-1
2009-10-19,16.1220118625,14.0134887231,10.1255348231,13.1768681289,1
2009-10-20,13.8847669511,11.7036205782,16.1220118625,14.0134887231,-1
2009-10-21,14.7264373938,15.1840386417,13.8847669511,11.7036205782,-1
2009-10-22,11.4272010727,12.1445055343,14.7264373938,15.1840386417,1
2009-10-23,15.6575642219,19.4187015405,11.4272010727,12.1445055343,-1
2009-10-26,12.3068406117,15.2835370114,20.8655884357,25.6667784061,-1
2009-10-27,13.1285624504,15.609114333,12.3068406117,15.2835370114,0
2009-10-28,11.7422333625,12.6486139287,13.1285624504,15.609114333,-1
2009-10-29,12.042343241,12.4300401642,11.7422333625,12.6486139287,2
2009-10-30,11.6306578498,15.4823432629,12.042343241,12.4300401642,-2
2009-11-02,10.1163740534,14.8369008023,10.1510553704,10.2228541631,1
2009-11-03,16.3498677192,21.1442633247,10.1163740534,14.8369008023,-1
2009-11-04,8.9474118194,15.6539857812,16.3498677192,21.1442633247,1
2009-11-05,6.903025109,13.0829319089,8.9474118194,15.6539857812,2
2009-11-06,11.0343297256,15.7158790945,6.903025109,13.0829319089,1
2009-11-09,12.0625642386,13.2118941031,11.2091858608,14.4574994842,2
2009-11-10,11.2490995985,19.346829298,12.0625642386,13.2118941031,1
2009-11-11,13.0610159881,14.4047291879,11.2490995985,19.346829298,1
2009-11-12,10.2048560613,13.438983655,13.0610159881,14.4047291879,-1
2009-11-13,17.7131146427,21.6243589812,10.2048560613,13.438983655,1
2009-11-16,10.1592605112,11.8850100085,15.3265553092,17.9597430603,1
2009-11-17,13.3836991032,11.2055810815,10.1592605112,11.8850100085,1
2009-11-18,7.4471910285,11.5627602157,13.3836991032,11.2055810815,0
2009-11-19,14.6867196346,15.0440240836,7.4471910285,11.5627602157,-1
2009-11-20,11.1932455397,10.6632779529,14.6867196346,15.0440240836,0
2009-11-23,9.6069250824,15.7674138309,18.8129495827,17.4765996019,1
2009-11-24,12.86347075,18.0519702381,9.6069250824,15.7674138309,-1
2009-11-25,9.1128537726,12.2608761147,12.86347075,18.0519702381,1
2009-11-27,10.3689301221,12.6916241026,13.2769895973,14.4620407739,-2
2009-11-30,12.5020908184,15.8436046947,12.815940392,14.6609058228,1
2009-12-01,12.919470987,18.451317193,12.5020908184,15.8436046947,1
2009-12-02,11.0120261687,18.3258384141,12.919470987,18.451317193,-1
2009-12-03,8.3732060805,11.2152181699,11.0120261687,18.3258384141,-1
2009-12-04,8.4642101995,12.9372649137,8.3732060805,11.2152181699,1
2009-12-07,9.7500341932,11.7505330014,12.1213621959,14.4784862101,0
2009-12-08,9.3265102835,10.5172764451,9.7500341932,11.7505330014,-1
2009-12-09,9.1319500982,8.9775729251,9.3265102835,10.5172764451,1
2009-12-10,11.5664271177,15.0694529987,9.1319500982,8.9775729251,1
2009-12-11,9.8199847885,15.0376305796,11.5664271177,15.0694529987,1
2009-12-14,10.9851269161,14.0971968675,8.8274380983,15.645721629,1
2009-12-15,13.143262598,16.823166992,10.9851269161,14.0971968675,-1
2009-12-16,10.0502140544,11.7076510559,13.143262598,16.823166992,0
2009-12-17,14.7698855635,19.7028833926,10.0502140544,11.7076510559,-1
2009-12-18,10.0393146435,14.6193804061,14.7698855635,19.7028833926,1
2009-12-21,9.3002998023,11.5390329528,11.0276026996,12.7201184681,1
2009-12-22,14.6924218655,18.212214448,9.3002998023,11.5390329528,1
2009-12-23,9.0814256232,11.147789277,14.6924218655,18.212214448,0
2009-12-24,6.7416780268,8.7380211241,9.0814256232,11.147789277,1
2009-12-28,12.6680994892,15.6987860811,11.2847145846,15.2035544907,1
2009-12-29,8.2331217002,9.0552262788,12.6680994892,15.6987860811,0
2009-12-30,9.470410261,9.5559536478,8.2331217002,9.0552262788,0
2009-12-31,13.9447010854,13.3878185446,9.470410261,9.5559536478,-1
2010-01-04,12.5947490743,17.0436828282,16.8187915596,15.0631826045,2
2010-01-05,11.2272621599,13.0103682684,12.5947490743,17.0436828282,0
2010-01-06,14.1890727976,17.7039172582,11.2272621599,13.0103682684,0
2010-01-07,13.8257427903,18.1616674204,14.1890727976,17.7039172582,1
2010-01-08,13.4216800006,15.0058731346,13.8257427903,18.1616674204,0
2010-01-11,12.2886725149,18.857060527,10.6390339888,17.2315700637,1
2010-01-12,15.566541799,21.9867452838,12.2886725149,18.857060527,-1
2010-01-13,13.5314084642,17.7275025996,15.566541799,21.9867452838,1
2010-01-14,12.4298446064,19.180834311,13.5314084642,17.7275025996,1
2010-01-15,10.5168537997,14.547907021,12.4298446064,19.180834311,-1
2010-01-19,7.8824018766,11.7998929647,8.5715611156,12.2673443319,1
2010-01-20,12.9077652984,14.1858489509,7.8824018766,11.7998929647,-1
2010-01-21,15.6984057658,15.5470754122,12.9077652984,14.1858489509,-2
2010-01-22,14.8970306555,18.8223420999,15.6984057658,15.5470754122,-2
2010-01-25,13.2586096809,18.2592524861,11.7221306786,16.0088515278,1
2010-01-26,11.0170690768,16.9975059663,13.2586096809,18.2592524861,0
2010-01-27,9.5522698342,14.1995061963,11.0170690768,16.9975059663,1
2010-01-28,12.731624025,14.8984255106,9.5522698342,14.1995061963,-1
2010-01-29,9.4306006886,10.6305919586,12.731624025,14.8984255106,-1
2010-02-01,11.8634056082,14.072170629,7.9366372181,11.6527711104,1
2010-02-02,9.6415781438,14.7387438311,11.8634056082,14.072170629,1
2010-02-03,9.4060048029,9.9411330209,9.6415781438,14.7387438311,-1
2010-02-04,12.4074926447,12.1609334923,9.4060048029,9.9411330209,-2
2010-02-05,9.6923698458,13.9076989516,12.4074926447,12.1609334923,0
2010-02-08,13.0402565804,17.3056974857,9.8185204841,14.1960339429,-1
2010-02-09,11.9159510342,16.8465501861,13.0402565804,17.3056974857,2
2010-02-10,8.9597461312,15.6242793328,11.9159510342,16.8465501861,-1
2010-02-11,10.4663202264,16.3569295918,8.9597461312,15.6242793328,1
2010-02-12,9.0743382072,11.0168747165,10.4663202264,16.3569295918,-1
2010-02-16,7.0075723978,16.2136126148,14.911621548,16.6647315662,2
2010-02-17,9.1036498316,18.2175740988,7.0075723978,16.2136126148,1
2010-02-18,9.5929188215,13.5187505545,9.1036498316,18.2175740988,1
2010-02-19,8.4614816858,14.3614105493,9.5929188215,13.5187505545,1
2010-02-22,9.3529964164,10.8020586399,10.0286888254,11.3040138166,-1
2010-02-23,12.7942830741,14.2478162685,9.3529964164,10.8020586399,-1
2010-02-24,9.3425617066,15.4905068823,12.7942830741,14.2478162685,1
2010-02-25,7.3404102217,8.6860159129,9.3425617066,15.4905068823,-1
2010-02-26,9.0856648819,16.9729778561,7.3404102217,8.6860159129,0
2010-03-01,12.0393866377,18.7802574958,8.3036973239,12.5737002377,1
2010-03-02,11.9985507127,14.3393262454,12.0393866377,18.7802574958,0
2010-03-03,9.3264607965,12.5875188162,11.9985507127,14.3393262454,0
2010-03-04,10.9601043401,15.120352458,9.3264607965,12.5875188162,1
2010-03-05,7.4147991364,12.4005464681,10.9601043401,15.120352458,1
2010-03-08,12.4671484085,12.5664083689,9.0534640063,13.8801279047,0
2010-03-09,12.082184582,15.6559001878,12.4671484085,12.5664083689,0
2010-03-10,11.5027918377,12.2482418393,12.082184582,15.6559001878,0
2010-03-11,8.4729888371,11.1186968056,11.5027918377,12.2482418393,1
2010-03-12,13.5982554124,18.6788216874,8.4729888371,11.1186968056,0
2010-03-15,13.641253987,9.8415655459,11.7186145376,13.4741926859,1
2010-03-16,11.4465857884,14.2811801724,13.641253987,9.8415655459,1
2010-03-17,7.5181806041,11.7971129565,11.4465857884,14.2811801724,1
2010-03-18,11.1184676399,11.297508078,7.5181806041,11.7971129565,1
2010-03-19,14.1098395477,19.8168501025,11.1184676399,11.297508078,-1
2010-03-22,14.7722444308,14.6405557222,9.5612989534,13.5433546977,1
2010-03-23,12.8660174909,14.8309098083,14.7722444308,14.6405557222,1
2010-03-24,9.9948491393,17.2882973564,12.8660174909,14.8309098083,-1
2010-03-25,11.9692009556,12.7493815664,9.9948491393,17.2882973564,0
2010-03-26,8.586075644,9.9240137887,11.9692009556,12.7493815664,0
2010-03-29,10.9769499979,12.33545571,9.8838426799,16.8115379281,1
2010-03-30,10.9406958094,14.3703526965,10.9769499979,12.33545571,0
2010-03-31,10.355138489,13.3836952059,10.9406958094,14.3703526965,-1
2010-04-01,11.609632498,15.8197419511,10.355138489,13.3836952059,1
2010-04-05,5.4211897587,11.0786031731,9.3726970082,15.1381249858,1
2010-04-06,13.7860709175,15.5444455037,5.4211897587,11.0786031731,0
2010-04-07,10.5922490625,16.1603080712,13.7860709175,15.5444455037,-1
2010-04-08,10.4023328795,14.1388458823,10.5922490625,16.1603080712,1
2010-04-09,10.439382551,14.5432189117,10.4023328795,14.1388458823,1
2010-04-12,13.8893705262,15.7797784137,8.2019639482,12.3384137905,0
2010-04-13,9.7246405188,11.8130778308,13.8893705262,15.7797784137,0
2010-04-14,8.2043764548,13.0001325778,9.7246405188,11.8130778308,1
2010-04-15,9.2969015451,13.539630227,8.2043764548,13.0001325778,1
2010-04-16,10.673690222,18.7982261972,9.2969015451,13.539630227,-1
2010-04-19,11.8188190492,15.4191713409,13.2590096639,13.7521731075,1
2010-04-20,11.2037973354,11.2130177965,11.8188190492,15.4191713409,1
2010-04-21,10.2002122103,12.5366311515,11.2037973354,11.2130177965,0
2010-04-22,11.5188066091,15.0863267343,10.2002122103,12.5366311515,1
2010-04-23,9.2846939628,10.9543457618,11.5188066091,15.0863267343,1
2010-04-26,9.6261600051,13.1760086689,9.4201339292,9.4398367728,0
2010-04-27,8.61692211,7.427512175,9.6261600051,13.1760086689,-2
2010-04-28,15.549311409,18.4497649332,8.61692211,7.427512175,1
2010-04-29,11.5258211178,16.0306397651,15.549311409,18.4497649332,1
2010-04-30,12.3238428088,19.1147160299,11.5258211178,16.0306397651,-2
2010-05-03,11.6099581397,12.2021983311,11.4190354445,14.9841631319,2
2010-05-04,10.0516410432,9.8823676663,11.6099581397,12.2021983311,-2
2010-05-05,11.7634734842,13.8822159074,10.0516410432,9.8823676663,-1
2010-05-06,12.6050474583,12.7432845666,11.7634734842,13.8822159074,-2
2010-05-07,12.3059223811,14.6941582045,12.6050474583,12.7432845666,-1
2010-05-10,13.1335285868,15.1446530522,9.2717804827,12.4354250767,2
2010-05-11,11.3211057663,12.292845099,13.1335285868,15.1446530522,-1
2010-05-12,10.8518480429,12.8714813608,11.3211057663,12.292845099,2
2010-05-13,12.9089475054,14.4863799872,10.8518480429,12.8714813608,-1
2010-05-14,9.5223893447,13.3371221558,12.9089475054,14.4863799872,-2
2010-05-17,10.2306721564,13.0948263978,9.6995693552,18.4321549618,0
2010-05-18,12.4960928426,14.4622678314,10.2306721564,13.0948263978,-1
2010-05-19,11.3511844714,14.209485037,12.4960928426,14.4622678314,-1
2010-05-20,8.7242740744,13.2300580173,11.3511844714,14.209485037,-2
2010-05-21,10.3277356582,9.3041131547,8.7242740744,13.2300580173,1
2010-05-24,11.0549238308,19.1033478617,7.3890881812,8.0960179048,-1
2010-05-25,12.6279596868,13.8748636262,11.0549238308,19.1033478617,-1
2010-05-26,11.4678017924,13.9052244015,12.6279596868,13.8748636262,-1
2010-05-27,9.8229138907,12.5616905787,11.4678017924,13.9052244015,2
2010-05-28,11.7073993619,16.6467680895,9.8229138907,12.5616905787,-1
2010-06-01,9.8928579072,12.0278239109,8.9271215978,17.8451356384,-1
2010-06-02,14.942793462,18.2956832021,9.8928579072,12.0278239109,2
2010-06-03,8.4936928655,11.4728398644,14.942793462,18.2956832021,0
2010-06-04,13.6499158575,22.5766016698,8.4936928655,11.4728398644,-2
2010-06-07,8.2850170556,13.1333845107,8.96809513,11.7100401947,-1
2010-06-08,9.204885372,13.9820157171,8.2850170556,13.1333845107,1
2010-06-09,13.9949409781,13.6101486368,9.204885372,13.9820157171,-1
2010-06-10,10.303702304,17.1417696472,13.9949409781,13.6101486368,2
2010-06-11,11.4392417746,13.46554787,10.303702304,17.1417696472,1
2010-06-14,10.0930886473,16.4917314155,9.6957839519,15.8781299404,-1
2010-06-15,12.7068007197,16.1181795084,10.0930886473,16.4917314155,2
2010-06-16,9.7780435693,15.6149188162,12.7068007197,16.1181795084,0
2010-06-17,9.2391530266,7.8145578787,9.7780435693,15.6149188162,1
2010-06-18,10.120392178,15.2712172828,9.2391530266,7.8145578787,1
2010-06-21,12.4817583089,16.68589472,9.5941054296,11.6358039893,0
2010-06-22,12.4391029363,16.7040114651,12.4817583089,16.68589472,-2
2010-06-23,9.8667781176,11.7481827195,12.4391029363,16.7040114651,0
2010-06-24,10.2873083091,11.7275450475,9.8667781176,11.7481827195,-2
2010-06-25,11.4207725385,16.5585189412,10.2873083091,11.7275450475,0
2010-06-28,12.742430026,16.0016673775,10.4524410087,15.5550567962,0
2010-06-29,9.9529706109,13.7962420585,12.742430026,16.0016673775,-2
2010-06-30,16.103368978,22.5092816891,9.9529706109,13.7962420585,-1
2010-07-01,12.4598605522,10.3095761389,16.103368978,22.5092816891,-1
2010-07-02,10.9469352242,14.0451908109,12.4598605522,10.3095761389,-1
2010-07-06,8.9584175064,11.9505682542,11.4323313409,13.8433389862,1
2010-07-07,7.8435110228,14.0101755496,8.9584175064,11.9505682542,2
2010-07-08,12.0683331077,12.9582337657,7.8435110228,14.0101755496,1
2010-07-09,8.5804311795,14.1734898683,12.0683331077,12.9582337657,1
2010-07-12,9.8213245486,15.4620750594,5.6573282739,10.5773927488,1
2010-07-13,8.5133065386,14.0699225356,9.8213245486,15.4620750594,2
2010-07-14,11.021952078,16.521349053,8.5133065386,14.0699225356,0
2010-07-15,13.5337398457,16.8550218583,11.021952078,16.521349053,0
2010-07-16,14.5883615663,17.8082251768,13.5337398457,16.8550218583,-2
2010-07-19,12.3919175518,13.1940828009,11.5310640379,18.001397945,1
2010-07-20,15.1716911967,12.4405783398,12.3919175518,13.1940828009,1
2010-07-21,11.7074155896,14.8884940766,15.1716911967,12.4405783398,-1
2010-07-22,9.2207316658,10.4711582932,11.7074155896,14.8884940766,2
2010-07-23,13.6371162201,18.1504475415,9.2207316658,10.4711582932,1
2010-07-26,12.5082315098,14.2139166448,9.5844563419,12.677008929,1
2010-07-27,11.0938825347,14.3346519425,12.5082315098,14.2139166448,0
2010-07-28,11.3413756545,16.513531802,11.0938825347,14.3346519425,-1
2010-07-29,11.5858273706,10.7485708637,11.3413756545,16.513531802,-1
2010-07-30,11.3502012294,16.7885838861,11.5858273706,10.7485708637,0
2010-08-02,10.2132246565,16.9639539074,11.5451245745,16.413297113,2
2010-08-03,11.8082640966,17.4674940549,10.2132246565,16.9639539074,-1
2010-08-04,7.2374441531,9.3647612804,11.8082640966,17.4674940549,1
2010-08-05,11.179382864,13.2011710397,7.2374441531,9.3647612804,0
2010-08-06,8.8231930139,14.2410758042,11.179382864,13.2011710397,-1
2010-08-09,10.2196000244,16.6590707604,8.5881628292,9.7699998717,1
2010-08-10,11.0715907281,17.1485397317,10.2196000244,16.6590707604,-1
2010-08-11,8.2919390703,11.4574085645,11.0715907281,17.1485397317,-2
2010-08-12,8.4983437557,16.5225856014,8.2919390703,11.4574085645,-1
2010-08-13,9.5710163802,13.1500656199,8.4983437557,16.5225856014,-1
2010-08-16,11.177477134,11.57493347,7.6313581049,11.553652704,0
