#Date,news positivity,news negativity,stock change
2010-12-21,12.6457758207,15.6268603585,1
2010-12-22,8.6797054137,10.5445230952,1
2010-12-23,13.5310413907,14.784408819,1
2010-12-27,14.8406315776,18.0687525988,-1
2010-12-28,10.6197341684,14.3846806048,1
2010-12-29,12.2836374565,11.439654518,0
2010-12-30,13.2824991643,11.4493921668,-1
2010-12-31,18.3595291532,18.8918741768,0
2011-01-03,13.0590535995,13.7064714566,1
2011-01-04,9.0975754763,12.3819235615,1
2011-01-05,13.1974036554,17.9194483119,1
2011-01-06,7.8222318105,12.0143823645,-1
2011-01-07,13.2642059211,16.3851256558,-1
2011-01-10,16.2882351722,15.9689469283,-1
2011-01-11,10.1405345111,12.6743147694,1
2011-01-12,10.6882888656,12.0303150326,1
2011-01-13,8.0958317456,11.4357596867,-1
2011-01-14,11.7186581254,11.6618535744,1
2011-01-18,9.8662719157,14.1185262484,1
2011-01-19,11.69895514,12.3421292011,0
2011-01-20,16.6014265704,17.5089960001,0
2011-01-21,10.2774475085,18.8137374221,1
2011-01-24,11.7230560808,9.340573215,1
2011-01-25,8.3464861888,13.2476119673,0
2011-01-26,6.3846656176,6.893705702,0
2011-01-27,11.1994948934,13.9810826335,0
2011-01-28,9.1939256203,15.5469920196,-2
2011-01-31,8.0089099278,11.8024471691,1
2011-02-01,12.2588623664,14.580528524,2
2011-02-02,13.6446229336,14.0949430651,0
2011-02-03,12.9770548743,17.9865146073,1
2011-02-04,8.1384396985,9.9431764411,1
2011-02-07,7.6344429202,11.6098395343,1
2011-02-08,8.3146781398,8.4010158823,1
2011-02-09,8.0113389175,13.7322956697,0
2011-02-10,11.5948956401,13.5513089609,0
2011-02-11,6.3268906585,9.570582427,1
2011-02-14,9.1036926859,9.4732926448,0
2011-02-15,5.8981832711,13.2113064769,-1
2011-02-16,8.4283167924,13.8408441993,1
2011-02-17,10.131880317,14.4951373939,1
2011-02-18,7.8703087564,15.0167037321,1
2011-02-22,10.3036030198,10.9553470104,-2
2011-02-23,6.8248452978,7.7984143017,-1
2011-02-24,9.233339639,10.3810722802,-1
2011-02-25,6.92545659,9.745932382,1
2011-02-28,10.2892257081,11.1215059165,1
2011-03-01,11.0833844035,13.442013001,-2
2011-03-02,12.6781097245,17.3349369916,0
2011-03-03,13.2464815741,11.449545632,2
2011-03-04,12.4024494502,18.6161128326,-1
2011-03-07,8.4678749367,9.0461259011,-1
2011-03-08,12.1390437179,18.2574583966,1
2011-03-09,9.7675658696,16.9346706398,0
2011-03-10,7.0808766464,11.7380657046,-2
2011-03-11,7.4815077375,15.2496193388,1
2011-03-14,13.2612881635,20.9387207929,-1
2011-03-15,12.557590359,16.1850704129,-1
2011-03-16,14.6288460169,20.7447617367,-2
2011-03-17,9.7522646841,15.4872284793,2
2011-03-18,9.9065178666,13.1235190248,1
2011-03-21,6.2414713484,7.4318533075,2
2011-03-22,13.103393163,15.779893611,-1
2011-03-23,8.0270785372,14.3180280083,1
2011-03-24,9.1745435856,13.1636620784,1
2011-03-25,10.2883816234,11.3352891881,1
2011-03-28,12.2171716606,18.5977357625,-1
2011-03-29,8.744230258,9.7890770505,1
2011-03-30,9.6594935229,9.9917873136,1
2011-03-31,8.2694601981,9.7299369807,-1
2011-04-01,6.8927014152,9.9106085693,1
2011-04-04,8.5089231892,12.1534456338,1
2011-04-05,10.1768619912,12.5512162176,0
2011-04-06,11.8250621862,18.2524827215,1
2011-04-07,9.7698671531,17.4511418011,-1
2011-04-08,10.4246763659,11.0218413086,-1
2011-04-11,7.3114668756,8.4524318901,0
2011-04-12,9.7954842287,16.679457222,-1
2011-04-13,11.6922148213,15.5340632385,0
2011-04-14,9.2704465522,10.9808727921,1
2011-04-15,8.4187101012,15.0750075989,1
2011-04-18,6.2820736861,8.872807809,-1
2011-04-19,7.2510557691,10.3533676095,1
2011-04-20,6.8823706253,10.2367477249,2
2011-04-21,5.5177790018,8.9245810487,1
2011-04-25,8.464192744,8.0736422012,-1
2011-04-26,14.1948798902,18.315312974,1
2011-04-27,8.6811506321,9.3950369413,1
2011-04-28,9.8289163239,11.8776251046,1
2011-04-29,9.7819716458,13.7710154787,1
2011-05-02,9.202402869,15.2595362276,0
2011-05-03,8.1410317779,10.5770428234,0
2011-05-04,6.8783530691,14.3883286072,-1
2011-05-05,8.9655542831,15.0610493673,-1
2011-05-06,15.5147967038,16.1044740119,1
2011-05-09,12.2592869214,16.2464478102,1
2011-05-10,11.7482459534,17.3988276633,1
2011-05-11,8.5099422808,12.1412439921,-1
2011-05-12,13.3744365243,21.1479572035,1
2011-05-13,8.9078410898,16.2701745974,-1
2011-05-16,9.1031469971,12.0591684814,-1
2011-05-17,6.4590365431,14.6386305076,-1
2011-05-18,11.4544737255,13.9935679695,1
2011-05-19,8.3234730662,11.2631119318,1
2011-05-20,9.3369881137,8.1293491444,-1
2011-05-23,7.6581719056,15.7401743515,-1
2011-05-24,7.4175126502,9.693058781,-1
2011-05-25,12.0003957726,16.1221143228,1
2011-05-26,12.4203636851,15.3435986969,0
2011-05-27,9.1932158657,11.2043897705,1
2011-05-31,8.6121518467,10.6774614275,1
2011-06-01,16.6880057417,21.0666040862,-2
2011-06-02,11.7496689925,17.8152806072,-1
2011-06-03,7.7086134792,11.8844913484,-1
2011-06-06,10.8582507396,11.0482636542,-1
2011-06-07,7.3471183361,10.5428201797,-1
2011-06-08,11.8966314862,13.1532414749,-1
2011-06-09,8.6411025653,14.4302932446,1
2011-06-10,9.3562217052,9.5206946567,-2
2011-06-13,10.9260763612,13.2673867641,0
2011-06-14,11.449399225,12.9739881419,1
2011-06-15,13.1176448713,14.6687395476,-2
2011-06-16,7.8077713012,9.2971661505,1
2011-06-17,8.0553171122,12.2058658079,1
2011-06-20,11.4058754008,15.8282133775,1
2011-06-21,8.2018225695,11.3765956277,1
2011-06-22,7.0039694706,12.2395737734,-1
2011-06-23,13.5334626985,18.4633954403,-1
2011-06-24,8.0685683296,9.8546162601,-1
2011-06-27,13.7127400527,14.0338149534,1
2011-06-28,9.9653190511,13.9560043145,2
2011-06-29,8.2007978017,12.1436853902,1
2011-06-30,8.5230947283,11.7995796898,2
2011-07-01,9.3412625013,10.76126627,2
2011-07-05,8.1260245223,13.8309780837,0
2011-07-06,8.6795970626,10.6967923039,1
2011-07-07,14.0866265606,14.4708463441,1
2011-07-08,9.5389458419,15.4502483792,-1
2011-07-11,8.8454000719,14.4080775842,-2
2011-07-12,11.3624145627,11.9245407331,-1
2011-07-13,12.3263561934,15.4208540256,1
2011-07-14,9.0219544834,8.9603120004,-1
2011-07-15,7.0635684204,9.7243502828,1
2011-07-18,7.791476783,11.7652417027,-1
2011-07-19,10.9451062949,11.052509201,2
2011-07-20,17.1129971076,15.65540856,0
2011-07-21,9.5672809228,11.9468225733,2
2011-07-22,6.9187201848,9.0319355299,-1
2011-07-25,13.4149218789,16.289414666,-1
2011-07-26,13.2478278388,14.8317318376,-1
2011-07-27,8.8124727572,14.1663043169,-2
2011-07-28,9.4284842231,13.5924710314,-1
2011-07-29,11.3081468119,12.7461839367,-1
2011-08-01,9.0902810708,14.2451498254,0
2011-08-02,10.7358113086,12.4039782708,-2
2011-08-03,9.770992178,13.5565876921,1
2011-08-04,12.8487229762,16.2780544354,-2
2011-08-05,9.167005545,8.6350463387,1
2011-08-08,9.9340105824,11.1995628409,-2
2011-08-09,7.7051904052,11.4620559258,2
2011-08-10,9.0686544684,17.6175869315,-2
2011-08-11,10.9057544265,12.8873794538,2
2011-08-12,12.0823075279,19.7663402684,1
2011-08-15,6.3232090315,8.7254663814,2
2011-08-16,6.5272054546,9.5643749681,-1
2011-08-17,14.4196992917,15.1677157809,1
2011-08-18,10.5509419639,12.691853236,-2
2011-08-19,10.5702135491,15.5695213131,-2
2011-08-22,6.6310206438,11.8669908011,1
2011-08-23,11.1372051959,15.200951568,2
2011-08-24,10.4942775607,14.08964643,2
2011-08-25,8.9314066838,12.8275356352,-2
2011-08-26,13.8471040458,18.7770913266,1
2011-08-29,9.5966307278,11.5546545814,2
2011-08-30,9.6176482965,8.5346185984,1
2011-08-31,10.0825280972,13.8384958317,1
2011-09-01,13.9320137971,15.6496437488,-1
2011-09-02,10.0970858596,11.9706439916,-2
2011-09-06,11.8421805023,13.6331326739,-1
2011-09-07,10.8298915161,10.8031162471,2
2011-09-08,13.7410875634,20.8278837747,-1
2011-09-09,9.7453406001,15.9908280183,-2
2011-09-12,9.677697925,9.8770862818,1
2011-09-13,13.517795185,17.7750347357,1
2011-09-14,9.6748973483,14.7950644348,1
2011-09-15,11.1392745667,18.8603930859,2
2011-09-16,9.1064448539,13.6564467461,1
2011-09-19,11.2221336204,13.3571208643,-1
2011-09-20,10.0403219545,9.6244157554,0
2011-09-21,8.3866685518,15.8015327408,-2
2011-09-22,13.8445334687,15.2365854854,-2
2011-09-23,8.8008813237,13.399615645,1
2011-09-26,14.3229091296,14.4522721749,2
2011-09-27,8.0308756868,12.1095247461,2
2011-09-28,5.2211595332,12.0054429646,-2
2011-09-29,14.6523405725,13.0644730821,1
2011-09-30,10.6509866424,12.7273875699,-2
2011-10-03,9.5643282639,10.3935176193,-2
2011-10-04,9.017096688,11.4368405339,2
2011-10-05,10.8854212594,11.8464352607,1
2011-10-06,9.9364894053,11.5825287972,2
2011-10-07,12.9856115816,16.2540250825,-1
2011-10-10,10.2191747173,15.6075582323,2
2011-10-11,8.0348782452,7.9372543838,-1
2011-10-12,14.989930432,15.6043856673,1
2011-10-13,8.4066181255,14.4950108194,-1
2011-10-14,10.4087663562,13.6558002748,2
2011-10-17,10.4179585555,11.7789991565,-2
2011-10-18,10.3466043437,17.7236128132,2
2011-10-19,10.0288394308,11.9078709219,-1
2011-10-20,15.7963403989,19.2353683867,1
2011-10-21,11.9233110527,13.1999830706,2
2011-10-24,10.5011135592,12.2928238358,1
2011-10-25,10.6606660386,12.9996287597,-2
2011-10-26,9.4634077766,13.8917444205,2
2011-10-27,8.9683601545,9.3222930558,2
2011-10-28,9.6432871367,14.282795481,1
2011-10-31,8.5608917137,9.4388473481,-2
2011-11-01,9.2066407925,7.550266412,-2
2011-11-02,8.2860817349,9.78255449,2
2011-11-03,10.3431498298,15.3495255593,2
2011-11-04,12.7957988812,11.5304758184,-1
2011-11-07,11.8205114524,17.6039183777,1
2011-11-08,9.9547613657,18.2983016214,1
2011-11-09,12.6313593765,17.7766001085,-2
2011-11-10,13.3992989914,14.0086373291,1
2011-11-11,11.3186323322,13.7236738955,2
2011-11-14,11.4885246501,13.7849878911,-1
2011-11-15,9.4049334041,13.7226872024,1
2011-11-16,12.8087090974,13.5799474423,-2
2011-11-17,15.4161738324,17.2172722352,-1
2011-11-18,9.9669734542,12.1342485802,1
2011-11-21,12.9926218628,16.6247086918,-2
2011-11-22,13.5571488935,13.3516401645,-1
2011-11-23,12.084337594,14.3094560724,-2
2011-11-25,12.7373997503,13.6473771219,-1
2011-11-28,13.9862437099,14.9291937879,2
2011-11-29,12.5796957556,14.2603921671,1
2011-11-30,14.7813377073,16.5769008744,2
2011-12-01,13.5609406052,17.1774227675,-1
2011-12-02,11.8784837845,15.3997761934,0
2011-12-05,17.0439064559,18.9728868169,1
2011-12-06,15.7198722279,19.1475835648,1
2011-12-07,10.8602907947,12.3191738634,1
2011-12-08,12.5284923704,15.4842526846,-2
2011-12-09,9.367396104,13.7800646484,2
2011-12-12,13.7472205704,15.1277480576,-2
2011-12-13,9.7581524051,13.4658226548,-1
2011-12-14,14.8203863622,16.2792109805,-1
2011-12-15,11.7138403948,12.911117435,1
2011-12-16,9.376846176,12.6320972362,0
2011-12-19,5.2307450244,7.2994910308,-1
2011-12-20,14.5789930877,18.9458194875,2
2011-12-21,8.9046378744,12.1117564324,0
2011-12-22,13.739334616,15.5069858453,1
2011-12-23,13.4410031794,16.7401222997,1
2011-12-27,8.3054194992,12.6155634726,0
2011-12-28,10.5679996646,16.3128766186,-1
2011-12-29,11.6295974984,14.6041196117,1
2011-12-30,8.581905007,12.5181743879,-1
2012-01-03,12.0077746544,20.9120604681,2
2012-01-04,12.8641661336,12.1672611745,1
2012-01-05,11.0000828727,15.7037130536,0
2012-01-06,6.9681900871,9.5908650307,-1
2012-01-09,11.6514374473,13.7402482617,1
2012-01-10,9.7059721453,13.8371031032,1
2012-01-11,11.4453745873,13.6447947613,0
2012-01-12,8.9591326108,14.6178715247,1
2012-01-13,8.2882518217,13.5856127533,-1
2012-01-17,10.9167565608,13.8756535209,1
2012-01-18,9.8678407232,14.4364363069,1
2012-01-19,11.4355268338,13.6779368704,1
2012-01-20,10.1103571875,11.4217820691,1
2012-01-23,11.288411604,15.6313097105,0
2012-01-24,9.0170680507,9.6530005881,-1
2012-01-25,11.9158109346,14.9702927391,1
2012-01-26,12.871195358,14.6901182783,-1
2012-01-27,8.4674365582,11.1186074641,-1
2012-01-30,7.3659060528,10.9260354412,0
2012-01-31,7.3510255367,9.9203352971,-1
2012-02-01,10.5759025883,13.1488286952,1
2012-02-02,7.6670438453,7.3532327164,0
2012-02-03,9.4082700465,13.5793454022,2
2012-02-06,10.5077775375,16.2059868049,-1
2012-02-07,13.0198064353,12.4640330441,1
2012-02-08,8.5561744729,12.7092232142,1
2012-02-09,10.1689181073,17.4823185563,0
2012-02-10,8.6935682094,10.5151204256,-1
2012-02-13,8.0414613517,11.458018722,1
2012-02-14,14.3577278064,15.7985080426,0
2012-02-15,7.6614783829,10.816302532,-1
2012-02-16,8.9795658896,11.5119867079,1
2012-02-17,8.4912437354,11.2980626179,1
2012-02-21,12.1150557009,19.611942038,1
2012-02-22,5.8440291167,6.9936594845,-1
2012-02-23,8.0261766659,10.3678186211,1
2012-02-24,12.6023206329,18.0227419373,0
2012-02-27,11.6823837842,18.9906264967,0
2012-02-28,7.4898915777,13.3964727481,1
2012-02-29,12.2984933367,17.8016930782,-1
2012-03-01,12.3901223008,17.5272799051,1
2012-03-02,12.2751981226,16.6082323784,0
2012-03-05,13.2341496957,18.3029150222,-1
2012-03-06,6.7089494792,9.4472702362,-2
2012-03-07,15.3396058382,14.1438964948,1
2012-03-08,10.5079255879,13.9624594269,1
2012-03-09,9.4713951079,11.8105629089,0
2012-03-12,10.5872460295,9.711987524,1
2012-03-13,7.8061024392,12.2795344933,2
2012-03-14,12.7609184438,14.3469403164,1
2012-03-15,14.9494300955,14.0989151118,1
2012-03-16,14.5762516737,19.4206259683,-1
2012-03-19,13.187924433,11.4488294647,0
2012-03-20,11.7106299781,11.1943090646,-1
2012-03-21,11.7760445143,11.2757517083,-1
2012-03-22,10.0672217704,13.9093321917,-1
2012-03-23,12.0099293068,13.6070922133,1
2012-03-26,12.8356272997,11.5871182365,2
2012-03-27,15.476948663,14.816776773,-1
2012-03-28,14.5672511471,14.1216557068,-1
2012-03-29,8.2802399788,11.5213814227,1
2012-03-30,13.1884178869,16.1846362624,1
2012-04-02,11.0963086734,12.0262159324,1
2012-04-03,10.6028168529,12.7865772685,-1
2012-04-04,11.1877319888,15.5678808714,-1
2012-04-05,10.9305358245,14.0286291221,0
2012-04-09,11.5776014263,12.7636204527,-1
2012-04-10,8.7389459484,9.8718686176,-2
2012-04-11,11.1466721498,14.4706737566,1
2012-04-12,11.5681618171,16.3526425493,2
2012-04-13,13.1615341433,12.9504448674,-1
2012-04-16,16.2538787231,16.9601844794,1
2012-04-17,8.1349059711,14.3455944179,2
2012-04-18,8.2923308947,9.6752108225,-1
2012-04-19,10.9302912451,15.7881945535,-1
2012-04-20,12.3053611628,15.3581548121,1
2012-04-23,10.136712824,12.641863254,-1
2012-04-24,12.612076035,14.3990902878,1
2012-04-25,7.5160389712,9.0380536156,1
2012-04-26,13.2495660935,11.9619377057,1
2012-04-27,11.9669964679,16.3265825621,1
2012-04-30,7.3333625332,11.6639680203,-1
2012-05-01,11.5055856581,15.4505854335,1
2012-05-02,13.0085355638,13.5639719757,0
2012-05-03,12.4765646567,18.1684494961,-1
2012-05-04,12.7059622955,14.2225383073,-2
2012-05-07,8.988064979,8.510747138,-1
2012-05-08,9.1399376233,13.1616961757,-1
2012-05-09,11.2894772077,9.5056862545,-1
2012-05-10,13.6699918443,18.8572084676,1
2012-05-11,15.1556006538,11.425555695,-1
2012-05-14,12.9895867175,19.5320938318,-1
2012-05-15,10.6952122106,14.0580823065,-1
2012-05-16,11.5413867501,15.2884703797,-1
2012-05-17,8.3241825979,16.3288569415,-2
2012-05-18,9.0656887585,11.7128617921,-1
2012-05-21,10.8961185448,18.8363624883,1
2012-05-22,10.3361980459,16.4528038069,0
2012-05-23,12.9524311789,14.3096921454,0
2012-05-24,12.4037685901,15.9273413553,1
2012-05-25,8.1089157134,11.1389463918,-1
2012-05-29,12.0549876941,11.5102280991,1
2012-05-30,9.587335728,11.9770777997,-2
2012-05-31,6.7472206035,9.2010377796,-1
2012-06-01,11.2447672775,18.4327579058,-2
2012-06-04,8.8634893829,8.4688845766,-1
2012-06-05,9.5197611758,10.9523103654,1
2012-06-06,13.6159938668,18.0240181521,2
2012-06-07,11.6885942571,16.3604688952,1
2012-06-08,8.9067808906,9.8039793889,1
2012-06-11,12.8047680713,11.4675383513,-2
2012-06-12,7.6491024094,8.6420204646,2
2012-06-13,10.6765089366,11.2147346305,-1
2012-06-14,11.5490992792,11.1366101822,2
2012-06-15,9.0509999231,12.2437549983,1
2012-06-18,10.585737238,11.4329926814,-1
2012-06-19,9.8028602264,12.3716506297,1
2012-06-20,12.6374868193,11.1608558477,0
2012-06-21,15.9782783448,18.5198583088,-2
2012-06-22,9.1828808283,12.3487511977,1
2012-06-25,11.8739863371,14.3344573689,-1
2012-06-26,12.3805511335,20.0559943106,1
2012-06-27,10.4379983768,11.8839682649,1
2012-06-28,9.5362122425,11.4755556564,-1
2012-06-29,11.4661699487,12.06501332,2
2012-07-02,12.0868302879,12.1050493794,0
2012-07-03,8.7175251129,10.6082194532,1
2012-07-05,9.0362425089,13.9567799086,-1
2012-07-06,10.3938129046,13.1051457448,-1
2012-07-09,12.5405549021,16.6663775508,-1
2012-07-10,10.0501029633,11.5149040937,-1
2012-07-11,7.8032210936,12.0756924545,-1
2012-07-12,9.6074622489,13.3886411946,-1
2012-07-13,8.6223049355,10.3034543716,2
2012-07-16,8.7675140395,17.3666380328,-1
2012-07-17,7.7826094082,13.6033190048,1
2012-07-18,8.679482058,12.0602290785,1
2012-07-19,9.0093176521,13.9625967496,1
2012-07-20,9.996253552,14.7169454727,-1
2012-07-23,13.2687228123,14.6589114687,-1
2012-07-24,11.6500730978,17.0002190609,-1
2012-07-25,10.160515807,9.7296233346,1
2012-07-26,10.0739492534,20.1489371943,2
2012-07-27,12.8860604104,15.3917659866,2
2012-07-30,14.7931097604,14.5134083796,0
2012-07-31,13.4440921343,15.7553513848,-1
2012-08-01,10.1701914009,12.7265388092,-1
2012-08-02,12.0850365038,15.553127528,-1
2012-08-03,13.6349246346,11.7014344891,2
2012-08-06,14.0264765103,16.7772796155,1
2012-08-07,11.1817040486,10.533916637,1
2012-08-08,8.3859953567,12.9028929237,1
2012-08-09,14.1213242116,17.0823807743,0
2012-08-10,12.7660306218,14.0906934948,1
2012-08-13,8.3133108836,11.5724558824,-1
2012-08-14,10.5092465292,16.3602181696,0
2012-08-15,10.745729375,14.3934486798,0
2012-08-16,6.8526470222,11.4941236873,1
2012-08-17,12.4660825538,15.7365067847,1
2012-08-20,11.8208304756,16.7177327392,0
2012-08-21,9.0110572158,14.9500844914,-1
2012-08-22,11.3377215907,16.5434646524,-1
2012-08-23,14.6903339134,14.2144693503,-1
2012-08-24,11.4350665471,13.494609623,1
2012-08-27,10.5253322821,16.7741739129,-1
2012-08-28,10.6246927697,16.8269634623,-1
2012-08-29,12.4830908318,13.2139384257,0
2012-08-30,11.1259518349,15.6857369622,-1
2012-08-31,9.535135514,16.5958224884,1
2012-09-04,11.0381024753,11.6637247674,-1
2012-09-05,9.0917861534,14.7108446241,0
2012-09-06,9.9139347186,16.7987683613,2
2012-09-07,10.9029529809,16.3331150186,1
2012-09-10,12.2424392631,15.6341868455,-1
2012-09-11,10.8204530917,14.1191310895,1
2012-09-12,8.9639996396,9.6817358543,0
2012-09-13,9.1766168644,11.0485549195,2
2012-09-14,5.9507340413,6.0826061821,1
2012-09-17,7.771662548,10.3791335524,-1
2012-09-18,12.1767643229,11.2930033882,0
2012-09-19,9.7713595127,13.1136820587,0
2012-09-20,11.782783574,12.1884800344,1
2012-09-21,8.5809737229,13.6545063081,-1
2012-09-24,8.9632732141,13.0882990994,-1
2012-09-25,11.0255917111,12.7733630107,-1
2012-09-26,8.9882530868,13.2376739223,-1
2012-09-27,13.416460196,13.1914895207,1
2012-09-28,9.5472237969,8.77778757,-1
2012-10-01,12.5610995664,17.311153647,1
2012-10-02,10.304838049,18.2258757896,-1
2012-10-03,9.2231962526,11.2517698189,1
2012-10-04,6.7289151634,11.8292088521,1
2012-10-05,12.8264209162,14.6079916168,1
2012-10-08,10.9859989663,10.920113669,0
2012-10-09,12.5402446337,12.8271339552,-1
2012-10-10,9.2331061221,15.1849667295,-1
2012-10-11,11.6542585732,18.0599568499,-1
2012-10-12,10.3469328896,11.4810729237,0
2012-10-15,11.8280770364,13.5008040573,1
2012-10-16,13.5879765257,16.9130848703,1
2012-10-17,11.5976212289,21.3999500669,1
2012-10-18,14.3039858869,19.4912911249,0
2012-10-19,8.7745553163,14.4752021795,-2
2012-10-22,12.3760476548,15.5505953219,0
2012-10-23,7.1523103159,12.5174427981,-2
2012-10-24,7.584805515,11.6938791414,-1
2012-10-25,10.3203828367,13.0023551363,1
2012-10-26,18.070258112,16.9049864256,0
2012-10-31,9.5635395671,12.4942640549,0
2012-11-01,10.1382250631,17.549420852,1
2012-11-02,7.450346661,10.5810264411,-1
2012-11-05,10.8354891011,15.530957939,1
2012-11-06,12.7394948073,11.3178017974,1
2012-11-07,10.7357925131,12.533012194,-2
2012-11-08,10.8199261769,12.4722552473,-1
2012-11-09,13.4242464707,13.537591493,0
2012-11-12,11.9419380547,15.4119960573,0
2012-11-13,9.9555157429,13.7638822562,-1
2012-11-14,7.9927743538,8.4692285429,-2
2012-11-15,10.6587335369,16.1084631553,-1
2012-11-16,9.6084331981,16.7780948496,1
2012-11-19,13.838581713,22.7511952851,2
2012-11-20,8.5024047225,14.1389538947,0
2012-11-21,11.4783833468,15.468485243,1
2012-11-23,9.8663482773,12.1390753813,2
2012-11-26,13.8526916555,15.6241287837,-1
2012-11-27,14.3127331439,14.466078727,-1
2012-11-28,8.25597336,12.8228882494,1
2012-11-29,16.035713298,17.3915700732,1
2012-11-30,11.9298711081,18.9864318598,0
2012-12-03,10.2841642588,11.6895191713,-1
2012-12-04,9.0487017294,10.6108536822,-1
2012-12-05,11.1867524715,15.281191658,1
2012-12-06,10.8825015875,14.5834863122,1
2012-12-07,9.9237774132,13.8014165877,1
2012-12-10,6.4115771931,12.0980347205,1
2012-12-11,10.757670989,12.5546668938,1
2012-12-12,8.3960799016,6.4863803908,0
2012-12-13,12.5234809521,15.0065049756,-1
2012-12-14,8.1737639363,13.7069362364,-1
2012-12-17,10.9130642234,16.7527430494,1
2012-12-18,6.1959661492,10.1802664618,1
2012-12-19,13.1665985362,19.6533413033,-1
2012-12-20,9.2009704377,12.6759178062,1
2012-12-21,13.579261045,15.4961131857,-1
2012-12-24,9.6795502335,14.6942639856,-1
2012-12-26,13.8154030911,18.938840735,-1
2012-12-27,9.0104939995,10.3763857939,-1
2012-12-28,10.6795243553,13.4362282659,-2
2012-12-31,13.789305004,19.2595911634,2
2013-01-02,8.4194217212,12.858978454,2
2013-01-03,8.5146759695,7.628513378,-1
2013-01-04,12.2832210375,16.9035228456,1
2013-01-07,9.0507221553,13.8504741552,-1
2013-01-08,7.7861504285,13.6439551454,-1
2013-01-09,10.2505224253,15.06427049,1
2013-01-10,14.7265821999,19.7697479679,1
2013-01-11,13.8385600307,15.65537415,1
2013-01-14,10.7469570948,14.1158794199,1
2013-01-15,9.1451307395,14.998777421,1
2013-01-16,12.8065942772,11.4351893352,-1
2013-01-17,5.192803512,6.0593118758,1
2013-01-18,10.7887280436,16.3185304965,1
2013-01-22,11.3722379132,12.3363053001,1
2013-01-23,8.9132734954,11.9878849656,1
2013-01-24,10.5444309587,14.7512424572,1
2013-01-25,14.368164651,14.4913619915,1
2013-01-28,12.9442980349,14.6485072387,0
2013-01-29,13.0720792307,12.9286426738,1
2013-01-30,14.3429558779,17.1976430285,-1
2013-01-31,13.698128403,14.7707630469,-1
2013-02-01,9.5603220533,10.4922012887,2
2013-02-04,8.0740180069,9.6363561566,-1
2013-02-05,11.8693071535,12.116026217,1
2013-02-06,10.0249072756,14.5330042649,0
2013-02-07,13.0022179112,12.0823566876,-1
2013-02-08,10.2793916649,16.423929972,1
2013-02-11,13.7374405836,16.0938770393,-1
2013-02-12,15.3965934331,16.6954498439,1
2013-02-13,10.8305321908,14.0392027531,-1
2013-02-14,8.3319438228,10.2971892011,0
2013-02-15,9.5086989946,12.0119514795,0
2013-02-19,8.9994811027,8.6336842076,1
2013-02-20,11.1256498553,15.1226719369,-1
2013-02-21,12.2240384976,17.2822069184,-1
2013-02-22,6.1916400099,11.2506695262,1
2013-02-25,9.2220263101,10.3055957033,-2
2013-02-26,12.7066425528,11.1626248099,1
2013-02-27,13.743093145,19.1461040272,2
2013-02-28,8.4415180607,10.5992606475,-1
2013-03-01,9.7502298837,12.241156271,1
2013-03-04,7.2563699413,9.0604966899,1
2013-03-05,12.0930107163,17.8707073177,1
2013-03-06,7.7958001495,12.5557748167,1
2013-03-07,9.2960757945,13.2827373971,1
2013-03-08,9.2871421996,14.1789423133,1
2013-03-11,8.496390735,14.8258592935,1
2013-03-12,12.0070158439,16.306251486,0
2013-03-13,12.2739449994,16.1666927282,0
2013-03-14,13.3780931052,10.4765587863,1
2013-03-15,14.5102456336,17.578910532,-1
2013-03-18,9.4527221134,11.5591656602,-1
2013-03-19,9.0811717319,10.6586339913,0
2013-03-20,8.6287132784,12.9200577637,1
2013-03-21,12.4720186006,14.332576825,-1
2013-03-22,7.0492456696,9.4621294418,1
2013-03-25,10.1501946943,16.1094457294,-1
2013-03-26,9.6349586002,16.3626334829,1
2013-03-27,12.6862377414,13.2726722004,-1
2013-03-28,8.724169733,10.8223483628,1
2013-04-01,12.3140722546,12.3963767171,0
2013-04-02,9.0275725928,12.9953024412,1
2013-04-03,6.3839506716,14.1396848796,-1
2013-04-04,8.978102276,15.6840202443,1
2013-04-05,9.2327924023,10.1029828238,-1
2013-04-08,7.592449651,9.5281905747,1
2013-04-09,9.3173589054,11.2841148435,1
2013-04-10,6.9733349707,8.8162593872,1
2013-04-11,11.108659449,11.8435084938,1
2013-04-12,9.3541357854,12.3194004334,0
2013-04-15,11.3333910022,14.4478320186,-2
2013-04-16,8.0423148992,17.6024597438,2
2013-04-17,8.8630921492,12.7892711205,-1
2013-04-18,10.4886804048,11.0167119051,-1
2013-04-19,15.2548033066,13.7432476213,0
2013-04-22,7.5801335096,10.7849901335,1
2013-04-23,8.3325587864,12.6817639842,2
2013-04-24,12.9334268106,19.8742583669,-1
2013-04-25,9.814956242,14.2690717734,1
2013-04-26,12.2877233165,13.0647319632,0
2013-04-29,10.8633589514,14.4878762801,1
2013-04-30,6.8608339378,7.1456034989,1
2013-05-01,9.2807513723,13.3773521572,-1
2013-05-02,11.5636078815,12.3460127644,1
2013-05-03,12.4027938876,13.9924051118,2
2013-05-06,14.3521327104,20.4279371998,0
2013-05-07,10.3384421228,14.7055265468,1
2013-05-08,7.2640445657,10.5629137868,1
2013-05-09,9.2561684934,10.1740390017,-1
2013-05-10,13.8809454212,14.3905387625,1
2013-05-13,10.9399037722,15.5686406924,-1
2013-05-14,10.7411786581,12.0888186847,1
2013-05-15,11.1091229991,13.0786315854,1
