#Date,yesterday news positivity, yesterday news negativity,stock change
2008-10-03,8.562543377674956,7.769882673655894,-1
2008-10-06,5.004548308449245,6.702815727207246,-1
2008-10-07,5.057574653051627,7.256988079322638,-1
2008-10-08,7.098617872940111,6.970102859364549,-1
2008-10-09,6.38083825896326,9.659757868765222,-1
2008-10-10,7.781901267592059,10.45633088746479,0
2008-10-13,8.316947860673917,8.6198133323366,1
2008-10-14,8.687255817864804,8.346247725743888,0
2008-10-15,9.931868222795742,10.786086769905754,-1
2008-10-16,5.983737443112444,7.875953907203908,1
2008-10-17,6.094686217844721,6.942053736671563,0
2008-10-20,7.548143726113927,9.135582890836377,1
2008-10-21,7.589848661380817,5.571630812796552,-1
2008-10-22,7.218399419679947,9.24227230057126,-1
2008-10-23,7.09695693669639,8.895509054445574,1
2008-10-24,10.070497764906252,12.474528552683552,-1
2008-10-27,12.741269981740572,21.96810266899238,-1
2008-10-28,9.92269019900599,12.367976626742108,1
2008-10-29,5.50741978803163,8.318771782945158,0
2008-10-30,8.35073438086938,10.301616186433243,1
2008-10-31,9.471581215542745,10.473321455137784,1
2008-11-03,5.304329988318959,8.005016828362418,0
2008-11-04,5.590756830888408,11.11242636201518,1
2008-11-05,6.21590632599253,9.732014172717776,-1
2008-11-06,8.716087213547544,10.167982756658262,-1
2008-11-07,7.8103737656608665,9.060414329729939,1
2008-11-10,9.242132764036787,9.445332141413799,0
2008-11-11,6.026402006253982,6.896375139022196,-1
2008-11-12,5.122376280517728,9.855138081947295,-1
2008-11-13,6.158610275150399,10.620532276138894,1
2008-11-14,7.954707052754612,10.251854144944984,-1
2008-11-17,5.670397218522219,8.205665142999703,-1
2008-11-18,5.086197806858603,8.51144093801795,1
2008-11-19,6.6428038012050035,9.584035191554548,-1
2008-11-20,5.164517791560028,4.710327447374613,-1
2008-11-21,5.824948158309888,6.614980760412072,1
2008-11-24,7.874060124085981,12.517706065440471,1
2008-11-25,9.787343588751288,10.559258510022831,0
2008-11-26,5.792227956222521,9.742695193766167,1
2008-11-28,6.728739041126685,7.275232582374402,0
2008-12-01,8.305305838191495,12.779755355461663,-1
2008-12-02,5.9525710027957075,8.956170669715561,1
2008-12-03,10.842037317271133,10.943521287785808,1
2008-12-04,9.715528364695162,13.011263549316183,-1
2008-12-05,7.451202129327133,10.342219171263293,1
2008-12-08,8.785388273899304,8.945634553355141,1
2008-12-09,6.11702771020689,9.84624063640608,-1
2008-12-10,8.071971255190613,14.605066128345493,0
2008-12-11,8.103845661859964,10.028438719124821,-1
2008-12-12,7.2077110314202715,14.108780975968484,0
2008-12-15,5.689840691715693,7.815413415560476,0
2008-12-16,5.486472036417688,7.89600578316611,1
2008-12-17,6.224911961759468,8.436439008774688,0
2008-12-18,6.5041503749649205,10.751038480843764,-1
2008-12-19,6.918520281747837,8.649650167513945,0
2008-12-22,10.609814685112974,11.130524905431388,0
2008-12-23,6.606229505432436,12.875173556188571,0
2008-12-24,7.321362403777181,8.22258625335419,0
2008-12-26,5.195002322024381,6.509373367645426,0
2008-12-29,10.146832566825196,12.775816902681607,0
2008-12-30,9.424918224470938,7.640630213083585,1
2008-12-31,10.322472424140189,12.475215167873065,0
2009-01-02,7.989513907684779,10.836031200222525,1
2009-01-05,14.94523841494333,16.015951166351712,0
2009-01-06,10.711785670362493,14.664703698541745,0
2009-01-07,8.407702763096573,13.688443319299266,-1
2009-01-08,10.591048669640662,10.324930001272694,0
2009-01-09,6.354887471354385,11.084939027387557,0
2009-01-12,11.62840448685585,15.211762465638053,0
2009-01-13,7.638294678878431,9.719727422814314,0
2009-01-14,7.974309586247085,10.364566741673361,-1
2009-01-15,7.51431249989261,14.662579405286836,0
2009-01-16,8.114820853236802,10.7876059887121,0
2009-01-20,7.99886718703147,16.262166488641334,-1
2009-01-21,8.441722206032116,14.417572496111212,1
2009-01-22,10.73127682179919,12.332533801915977,0
2009-01-23,7.78203992271599,8.59934214628265,0
2009-01-26,9.648143657877212,13.994661181010251,0
2009-01-27,8.621283711633712,12.21772625070346,0
2009-01-28,8.607723574627988,10.69907474143504,1
2009-01-29,9.51719043700661,8.409863424742628,-1
2009-01-30,8.054416947141892,11.738497139831173,-1
2009-02-02,7.445895903367282,10.22766428546956,0
2009-02-03,7.886283097556897,11.035370120763307,1
2009-02-04,9.486734143559143,14.25617029401441,0
2009-02-05,9.498174660129989,12.654777877597715,0
2009-02-06,9.437374772742768,10.18428427938262,1
2009-02-09,5.909244292320713,7.2290836966862955,0
2009-02-10,8.94486379576306,13.577032077971051,-1
2009-02-11,7.644173983309432,11.927845288913016,0
2009-02-12,10.911938623844373,14.247222438966789,0
2009-02-13,6.750337898528688,10.64789542870038,0
2009-02-17,6.318407902570057,11.650053189884847,-1
2009-02-18,7.568417703619909,8.522345199734911,0
2009-02-19,6.106536059936794,10.169702652331328,0
2009-02-20,7.236652423331371,8.548042172947897,0
2009-02-23,9.379758109947954,15.151862082223708,-1
2009-02-24,5.781921318324308,8.959012353014367,1
2009-02-25,10.61668146444071,14.232749007008751,0
2009-02-26,6.802047117272997,11.986214933327405,0
2009-02-27,11.233400260734337,12.970764813196611,0
2009-03-02,10.995885170958704,10.895964676847033,-1
2009-03-03,6.718448649894571,10.354067561534185,0
2009-03-04,7.086758022124935,10.804632136599787,1
2009-03-05,9.330578479785796,11.361511349920606,-1
2009-03-06,12.978428112067819,13.54106095209036,0
2009-03-09,5.954490074021326,8.648484143015391,0
2009-03-10,9.94141205118411,10.84826798895549,1
2009-03-11,7.057970123759598,7.143849682994417,0
2009-03-12,6.675505160044634,10.180890820780528,1
2009-03-13,7.039561071195747,9.466839498478816,0
2009-03-16,10.229377140700855,11.936364349046276,0
2009-03-17,9.169158005801387,15.794550301822364,1
2009-03-18,9.092713175305093,14.09287438324203,0
2009-03-19,5.882739825864827,11.391122152997156,0
2009-03-20,8.95219392552984,11.102857084368306,0
2009-03-23,7.8289217138459435,9.828472834933562,1
2009-03-24,11.902839711462487,10.912077391549625,0
2009-03-25,8.81501174839952,12.445625727085094,0
2009-03-26,7.225666236068712,14.18039114995771,1
2009-03-27,8.44135947709216,9.52672546191901,-1
2009-03-30,8.78929024381534,10.510558922038463,-1
2009-03-31,9.076157290587433,11.622564142876646,0
2009-04-01,9.032774208104705,10.054070135488871,1
2009-04-02,6.385224495961052,13.62265400571132,1
2009-04-03,8.623352165550308,12.998332457446239,0
2009-04-06,7.015507146444034,7.298870976275784,0
2009-04-07,7.793255154567655,15.903923881673883,-1
2009-04-08,7.197096149464569,13.317787877327357,0
2009-04-09,9.071448605949085,8.677963405842641,1
2009-04-13,7.3907141162081995,9.731808067092322,0
2009-04-14,6.5267785551866435,9.1774975098431,0
2009-04-15,8.586149321042754,10.360807593375274,0
2009-04-16,5.988595145609464,12.178821973520115,0
2009-04-17,8.98127874522708,8.577948817769352,0
2009-04-20,7.022507550934148,10.319262066901276,-1
2009-04-21,8.030372134008553,11.387314891182347,0
2009-04-22,8.473637849605591,8.826851254342065,0
2009-04-23,9.432791209719134,13.106407524651816,0
2009-04-24,13.52374665673815,13.37258952079966,0
2009-04-27,17.317381433504906,15.156858972685011,0
2009-04-28,11.80240446462386,9.16175096351036,0
2009-04-29,17.436877193904856,12.846931733045365,1
2009-04-30,11.594848389914178,13.592722044037835,0
2009-05-01,11.86824752943135,12.669618648508358,0
2009-05-04,10.450432304382927,9.98197198014404,1
2009-05-05,12.148008233881404,12.057670172592502,0
2009-05-06,8.056758805149476,11.052627400396892,0
2009-05-07,8.731131715506717,12.263853334165841,0
2009-05-08,9.303420926553667,10.880538655047651,1
2009-05-11,10.488070136468467,18.28018960080796,-1
2009-05-12,10.711043933826925,15.200699472977432,0
2009-05-13,11.275244892383174,9.67290518354323,-1
2009-05-14,10.746477526435084,13.405439330427228,0
2009-05-15,10.200581614341024,12.801812739993156,0
2009-05-18,8.814996667566033,7.87700802202493,1
2009-05-19,7.369506078878936,8.117346303432752,0
2009-05-20,11.972567396102736,10.657811035268933,0
2009-05-21,9.699440230779903,15.224925809235797,0
2009-05-22,7.447808936327319,10.962636179908243,0
2009-05-26,8.874342220457573,9.984897224550398,1
2009-05-27,9.976749277663945,13.748650771023643,-1
2009-05-28,7.983356274532746,12.693552067632952,0
2009-05-29,10.551077832436004,8.738893676202979,0
2009-06-01,10.858518738206236,15.666185434935434,1
2009-06-02,7.253227020664522,11.31132524115748,0
2009-06-03,10.180933899061408,14.150180780288695,0
2009-06-04,8.706539345157765,8.534452700077702,0
2009-06-05,10.927923956676274,10.83200037681617,0
2009-06-08,7.333620798576441,11.154161550586982,0
2009-06-09,9.97187785715746,12.65493271509622,0
2009-06-10,9.245186346333405,14.86416204628705,0
2009-06-11,10.661690183615198,10.688779304322534,0
2009-06-12,13.397875687915741,18.452463598235276,0
2009-06-15,7.988191059419509,6.142783276701885,-1
2009-06-16,8.607503745439084,12.843596901082643,0
2009-06-17,9.429838681214093,13.563717416310878,0
2009-06-18,10.245222659261817,10.962599696055578,0
2009-06-19,11.592635036697535,16.362634542928664,0
2009-06-22,7.466621834407141,9.524866686775752,-1
2009-06-23,10.263740564885493,13.422590140799894,0
2009-06-24,9.025905282368132,11.64326383594476,0
2009-06-25,7.766759943678967,11.691479148877411,1
2009-06-26,14.600426226143135,13.051069641143169,0
2009-06-29,9.006144287643899,13.20050074323681,0
2009-06-30,9.644065382214759,11.975647273868034,0
2009-07-01,9.099413785271235,12.882144266822978,0
2009-07-02,8.421745507672153,11.126489071860803,-1
2009-07-06,7.378612976935346,7.143704122782105,0
2009-07-07,6.6281768018466,9.794245524379273,-1
2009-07-08,11.442362704278494,10.714308847952275,0
2009-07-09,16.519277118349486,18.876356074996554,0
2009-07-10,9.260347308028228,9.70621713796628,0
2009-07-13,11.498955814746257,13.210113327576568,1
2009-07-14,9.726277702676693,12.93224875257577,0
2009-07-15,7.506978878021331,10.97235458992959,1
2009-07-16,7.973470224950488,13.307742463397458,0
2009-07-17,11.390476053766497,12.466281320803382,0
2009-07-20,11.74387524673365,12.30096634927909,0
2009-07-21,13.326084109774257,12.55161159706358,0
2009-07-22,10.534116499678996,13.929402547842566,0
2009-07-23,9.623020103324967,12.101717930499122,1
2009-07-24,8.76258105137506,11.098355730012656,0
2009-07-27,9.220549671604624,11.42115319889662,0
2009-07-28,13.25187087561352,14.684315938330649,0
2009-07-29,13.471878822224445,15.791991571720006,0
2009-07-30,15.020111677503904,18.75201305944766,0
2009-07-31,12.02563225576259,16.020238340236787,0
2009-08-03,9.040663472019892,14.728934915273925,0
2009-08-04,16.97993476026468,19.19767029947178,0
2009-08-05,9.038368570299605,11.951330547491283,0
2009-08-06,6.556575387331966,9.663986992324842,0
2009-08-07,10.883537169375629,13.020480375294003,0
2009-08-10,9.689529912489474,14.922775084500126,0
2009-08-11,10.23093255526555,15.158323777128107,0
2009-08-12,9.415034167768235,13.606115448850701,0
2009-08-13,8.66158309307013,10.921304109050824,0
2009-08-14,10.858418455863307,13.536673066856896,0
2009-08-17,11.317503564003566,13.935822382594441,-1
2009-08-18,12.183027411704105,13.627784421111366,0
2009-08-19,8.593307745893952,13.399582913705629,0
2009-08-20,14.974187183060613,15.753195822429156,0
2009-08-21,9.58465369264522,13.877417819297875,1
2009-08-24,8.739580722060941,7.134509463940827,0
2009-08-25,8.288839405699717,13.234070984405049,0
2009-08-26,10.966676054874759,11.809802621768725,0
2009-08-27,9.050566436277643,12.435434007056728,0
2009-08-28,11.846550060634815,16.10863804639347,0
2009-08-31,11.267206496168376,13.1441359079517,0
2009-09-01,9.449047540144374,13.02120442383872,-1
2009-09-02,11.30672452317431,10.96303556149484,0
2009-09-03,8.361401134698347,9.29796463856062,0
2009-09-04,11.673769630714343,10.757481175757269,0
2009-09-08,7.2431987834366724,13.52632815608034,0
2009-09-09,14.273208137065218,13.848729767810383,0
2009-09-10,7.657814082580834,9.551758318604042,0
2009-09-11,14.144481824811285,16.786492049380097,0
2009-09-14,7.1521651852318655,10.012526162721866,0
2009-09-15,19.16531370529244,20.436050154059746,0
2009-09-16,9.686776101220763,11.070532431319966,0
2009-09-17,10.803311481853383,16.15641513184155,0
2009-09-18,9.069976931061332,13.253376889416355,0
2009-09-21,7.830523650541066,12.641293979713101,0
2009-09-22,12.643788209073533,13.479825408677707,0
2009-09-23,11.505706379909917,11.43412943143781,0
2009-09-24,14.539995949761456,14.915527328593909,0
2009-09-25,16.107129780975995,20.019281431159566,0
2009-09-28,7.691060963196654,9.39285109750444,0
2009-09-29,9.275821466277979,9.271639237865973,0
2009-09-30,12.274697698276775,16.903862559832262,0
2009-10-01,6.612997244325471,16.95304637391949,-1
2009-10-02,11.328075824095253,14.626168355604117,0
2009-10-05,8.842692497009956,13.491046548293989,0
2009-10-06,14.969717114928415,17.258437676974445,0
2009-10-07,14.229958867456935,14.822795580358473,0
2009-10-08,12.531977438256853,17.412248870537475,0
2009-10-09,13.950820466178609,13.793475066874889,0
2009-10-12,7.191084940332717,11.132346327187177,0
2009-10-13,11.708439703571283,15.051467555528125,0
2009-10-14,9.283879462041229,11.885000167316349,1
2009-10-15,11.295087953130817,14.12540528991259,0
2009-10-16,12.208896143208644,14.038453266640769,0
2009-10-19,10.125534823063846,13.176868128866,0
2009-10-20,16.122011862498137,14.013488723063372,0
2009-10-21,13.884766951050926,11.703620578189016,0
2009-10-22,14.726437393804654,15.18403864169654,0
2009-10-23,11.427201072708437,12.144505534283248,0
2009-10-26,20.865588435742637,25.666778406138388,0
2009-10-27,12.306840611677275,15.283537011368859,0
2009-10-28,13.1285624503968,15.609114332990602,0
2009-10-29,11.742233362509896,12.648613928697053,1
2009-10-30,12.042343241027098,12.430040164189,-1
2009-11-02,10.151055370382315,10.222854163086707,0
2009-11-03,10.116374053366284,14.83690080227012,0
2009-11-04,16.349867719213314,21.14426332473391,0
2009-11-05,8.9474118193511,15.65398578115641,1
2009-11-06,6.903025109028398,13.082931908884895,0
2009-11-09,11.209185860823064,14.457499484241543,1
2009-11-10,12.062564238604864,13.211894103123072,0
2009-11-11,11.2490995985095,19.34682929801537,0
2009-11-12,13.061015988094644,14.404729187882094,0
2009-11-13,10.204856061316669,13.438983655045691,0
2009-11-16,15.326555309175216,17.959743060273997,0
2009-11-17,10.159260511165236,11.885010008504226,0
2009-11-18,13.3836991031844,11.205581081500199,0
2009-11-19,7.447191028452889,11.562760215683014,0
2009-11-20,14.686719634639523,15.044024083609033,0
2009-11-23,18.812949582716552,17.476599601905917,0
2009-11-24,9.606925082375048,15.767413830940738,0
2009-11-25,12.863470750010226,18.051970238095237,0
2009-11-27,13.276989597296598,14.462040773893852,-1
2009-11-30,12.815940392008416,14.66090582278831,0
2009-12-01,12.502090818394993,15.843604694740533,0
2009-12-02,12.919470987019517,18.451317193005803,0
2009-12-03,11.012026168721388,18.325838414145718,0
2009-12-04,8.373206080473288,11.2152181698945,0
2009-12-07,12.121362195906281,14.478486210094403,0
2009-12-08,9.750034193232723,11.750533001360207,0
2009-12-09,9.326510283451768,10.517276445090511,0
2009-12-10,9.131950098170723,8.977572925090042,0
2009-12-11,11.566427117722503,15.06945299868746,0
2009-12-14,8.827438098280478,15.64572162902059,0
2009-12-15,10.985126916140112,14.097196867487856,0
2009-12-16,13.14326259799944,16.82316699201374,0
2009-12-17,10.05021405442533,11.70765105592834,0
2009-12-18,14.769885563499725,19.702883392561176,0
2009-12-21,11.027602699587993,12.720118468133178,0
2009-12-22,9.30029980232186,11.53903295275578,0
2009-12-23,14.692421865544926,18.212214448031013,0
2009-12-24,9.081425623153565,11.147789276953283,0
2009-12-28,11.284714584608606,15.20355449066386,0
2009-12-29,12.668099489171821,15.698786081075797,0
2009-12-30,8.23312170019117,9.05522627882535,0
2009-12-31,9.470410261035262,9.555953647801475,0
2010-01-04,16.818791559624454,15.06318260449819,1
2010-01-05,12.594749074347567,17.043682828179737,0
2010-01-06,11.227262159924697,13.010368268427483,0
2010-01-07,14.189072797623261,17.703917258191158,0
2010-01-08,13.825742790294685,18.161667420355162,0
2010-01-11,10.639033988840236,17.231570063666197,0
2010-01-12,12.288672514899444,18.85706052702964,0
2010-01-13,15.566541798958363,21.986745283796438,0
2010-01-14,13.531408464218162,17.727502599646385,0
2010-01-15,12.429844606438452,19.180834310984853,0
2010-01-19,8.571561115571404,12.26734433187794,0
2010-01-20,7.882401876589183,11.799892964684952,0
2010-01-21,12.907765298427066,14.185848950885717,-1
2010-01-22,15.698405765803873,15.547075412191317,-1
2010-01-25,11.72213067859768,16.008851527797276,0
2010-01-26,13.258609680896566,18.2592524860734,0
2010-01-27,11.017069076756574,16.99750596625597,0
2010-01-28,9.552269834161283,14.199506196315411,0
2010-01-29,12.731624024990314,14.898425510634874,0
2010-02-01,7.936637218068221,11.652771110423897,0
2010-02-02,11.863405608196002,14.072170629043166,0
2010-02-03,9.641578143796703,14.738743831083465,0
2010-02-04,9.406004802945592,9.941133020853416,-1
2010-02-05,12.407492644728768,12.160933492303382,0
2010-02-08,9.818520484145486,14.196033942908944,0
2010-02-09,13.0402565803959,17.305697485675235,1
2010-02-10,11.915951034183424,16.84655018607224,0
2010-02-11,8.959746131229679,15.624279332838773,0
2010-02-12,10.466320226404502,16.356929591795346,0
2010-02-16,14.911621547984703,16.664731566175906,1
2010-02-17,7.0075723977725275,16.2136126148287,0
2010-02-18,9.103649831611833,18.217574098835666,0
2010-02-19,9.592918821537927,13.518750554499048,0
2010-02-22,10.02868882543488,11.304013816565359,0
2010-02-23,9.352996416397499,10.8020586399153,0
2010-02-24,12.794283074104168,14.247816268546645,0
2010-02-25,9.342561706619584,15.490506882349536,0
2010-02-26,7.340410221723767,8.686015912910074,0
2010-03-01,8.303697323917909,12.573700237670828,0
2010-03-02,12.039386637677364,18.780257495837876,0
2010-03-03,11.998550712707853,14.339326245437327,0
2010-03-04,9.326460796502216,12.587518816181552,0
2010-03-05,10.960104340104339,15.120352457999518,0
2010-03-08,9.053464006300215,13.880127904662388,0
2010-03-09,12.46714840850154,12.56640836893585,0
2010-03-10,12.08218458201274,15.655900187846159,0
2010-03-11,11.502791837666837,12.248241839285958,0
2010-03-12,8.472988837143246,11.118696805645337,0
2010-03-15,11.71861453758725,13.474192685929316,0
2010-03-16,13.641253986965458,9.84156554589632,0
2010-03-17,11.44658578841889,14.281180172449506,0
2010-03-18,7.518180604118106,11.797112956487961,0
2010-03-19,11.118467639943326,11.297508077964348,0
2010-03-22,9.561298953436049,13.543354697695305,0
2010-03-23,14.772244430753382,14.640555722201917,0
2010-03-24,12.866017490926454,14.830909808317369,0
2010-03-25,9.99484913932387,17.28829735635165,0
2010-03-26,11.969200955574676,12.749381566427466,0
2010-03-29,9.883842679857889,16.811537928096246,0
2010-03-30,10.97694999788653,12.335455710010667,0
2010-03-31,10.94069580935166,14.370352696482545,0
2010-04-01,10.355138488962014,13.383695205937853,0
2010-04-05,9.372697008240957,15.138124985759548,0
2010-04-06,5.421189758654846,11.078603173095956,0
2010-04-07,13.786070917456545,15.544445503709545,0
2010-04-08,10.592249062543178,16.160308071245574,0
2010-04-09,10.402332879496111,14.138845882287002,0
2010-04-12,8.201963948213614,12.338413790493144,0
2010-04-13,13.88937052615921,15.779778413661889,0
2010-04-14,9.72464051879493,11.81307783080801,0
2010-04-15,8.204376454836014,13.000132577798018,0
2010-04-16,9.296901545092334,13.539630227014127,0
2010-04-19,13.259009663947163,13.752173107529728,0
2010-04-20,11.818819049239293,15.419171340851527,0
2010-04-21,11.203797335444257,11.21301779647368,0
2010-04-22,10.200212210289429,12.536631151450512,0
2010-04-23,11.518806609056613,15.086326734284851,0
2010-04-26,9.4201339292054,9.439836772794765,0
2010-04-27,9.626160005061998,13.176008668933633,-1
2010-04-28,8.616922109996072,7.427512174963309,0
2010-04-29,15.549311409010034,18.44976493324781,0
2010-04-30,11.52582111782859,16.03063976509224,-1
2010-05-03,11.419035444498967,14.984163131945722,1
2010-05-04,11.609958139667276,12.202198331090536,-1
2010-05-05,10.05164104319104,9.88236766631399,0
2010-05-06,11.76347348419996,13.882215907445323,-1
2010-05-07,12.605047458309262,12.74328456662186,0
2010-05-10,9.271780482696698,12.43542507672926,1
2010-05-11,13.133528586815721,15.14465305215637,0
2010-05-12,11.321105766296942,12.292845099032602,1
2010-05-13,10.851848042869708,12.871481360788849,0
2010-05-14,12.908947505425058,14.486379987241827,-1
2010-05-17,9.699569355238474,18.432154961779965,0
2010-05-18,10.23067215641705,13.094826397782162,0
2010-05-19,12.49609284260979,14.462267831382043,0
2010-05-20,11.351184471420243,14.209485036969056,-1
2010-05-21,8.724274074354579,13.23005801732919,0
2010-05-24,7.389088181246373,8.096017904786319,0
2010-05-25,11.054923830805793,19.103347861745252,0
2010-05-26,12.627959686820066,13.87486362620168,0
2010-05-27,11.467801792417344,13.905224401547862,1
2010-05-28,9.822913890654988,12.561690578651028,0
2010-06-01,8.927121597846597,17.84513563838122,0
2010-06-02,9.892857907223316,12.027823910909632,1
2010-06-03,14.942793461994661,18.295683202057663,0
2010-06-04,8.493692865549486,11.47283986438398,-1
2010-06-07,8.968095129951749,11.710040194690928,0
2010-06-08,8.285017055585945,13.133384510696821,0
2010-06-09,9.204885371980959,13.982015717126009,0
2010-06-10,13.994940978139509,13.610148636766287,1
2010-06-11,10.303702304029187,17.141769647249873,0
2010-06-14,9.695783951870299,15.878129940360937,0
2010-06-15,10.093088647345859,16.49173141551431,1
2010-06-16,12.706800719705138,16.118179508400097,0
2010-06-17,9.77804356926057,15.614918816198726,0
2010-06-18,9.239153026556302,7.814557878728335,0
2010-06-21,9.594105429636583,11.63580398932566,0
2010-06-22,12.481758308904908,16.685894719987814,-1
2010-06-23,12.439102936294809,16.704011465062973,0
2010-06-24,9.866778117597837,11.748182719520766,-1
2010-06-25,10.28730830914258,11.72754504753968,0
2010-06-28,10.452441008714136,15.555056796162107,0
2010-06-29,12.74243002600684,16.00166737752845,-1
2010-06-30,9.952970610851994,13.796242058466131,0
2010-07-01,16.103368977956553,22.509281689132326,0
2010-07-02,12.459860552195106,10.309576138914377,0
2010-07-06,11.432331340948235,13.843338986239292,0
2010-07-07,8.958417506382,11.950568254152074,1
2010-07-08,7.843511022753477,14.010175549639564,0
2010-07-09,12.068333107742328,12.958233765694501,0
2010-07-12,5.657328273881924,10.577392748763783,0
2010-07-13,9.821324548559456,15.462075059443482,1
2010-07-14,8.51330653860888,14.069922535593491,0
2010-07-15,11.021952078034813,16.521349053033013,0
2010-07-16,13.533739845727323,16.855021858271368,-1
2010-07-19,11.531064037919565,18.001397945040477,0
2010-07-20,12.391917551806637,13.194082800914401,0
2010-07-21,15.171691196726108,12.4405783397946,0
2010-07-22,11.70741558961199,14.888494076598116,1
2010-07-23,9.220731665827568,10.471158293226035,0
2010-07-26,9.584456341860756,12.677008928979518,0
2010-07-27,12.508231509773568,14.213916644752786,0
2010-07-28,11.093882534690971,14.334651942527715,0
2010-07-29,11.341375654533545,16.513531801950922,0
2010-07-30,11.585827370568348,10.748570863714285,0
2010-08-02,11.545124574539498,16.413297112981702,1
2010-08-03,10.213224656493505,16.96395390736316,0
2010-08-04,11.808264096620325,17.467494054936004,0
2010-08-05,7.237444153069154,9.364761280386281,0
2010-08-06,11.17938286400347,13.201171039664851,0
2010-08-09,8.588162829164483,9.769999871684604,0
2010-08-10,10.219600024403972,16.659070760417748,0
2010-08-11,11.071590728119155,17.1485397316971,-1
2010-08-12,8.291939070271871,11.457408564545714,0
2010-08-13,8.498343755730518,16.522585601402234,0
2010-08-16,7.631358104858106,11.553652704049764,0
2010-08-17,11.177477133977133,11.574933469965895,0
2010-08-18,12.025058648704237,12.801649916423449,0
2010-08-19,6.993235385227322,9.355943976423962,0
2010-08-20,9.313394285453112,12.77349821338792,0
2010-08-23,11.918956518985542,12.665563816057237,0
2010-08-24,10.184439622877123,10.03242524836275,0
2010-08-25,12.89209765826494,19.22720834890871,0
2010-08-26,9.970206992997946,13.438586231420286,0
2010-08-27,6.268601257385918,7.446902983768225,1
2010-08-30,7.623674962551398,12.279837003025664,0
2010-08-31,9.941508936175811,10.68953658312966,0
2010-09-01,11.02118767052736,15.328319532903032,1
2010-09-02,10.152583570598274,10.65526914212576,0
2010-09-03,12.593263850201652,13.745084424979877,0
2010-09-07,10.686486563138072,12.483557828521068,0
2010-09-08,13.23951158245363,12.04485194850951,0
2010-09-09,14.69658446181656,16.080381345459816,0
2010-09-10,7.346928294566562,7.148328485269022,0
2010-09-13,17.964259882241116,20.061012111272948,0
2010-09-14,9.423350071906265,12.19884929126203,0
2010-09-15,10.53179968643023,12.651699396470576,0
2010-09-16,5.271055950100068,8.63420261012173,0
2010-09-17,11.636215872363982,14.863580477795653,0
2010-09-20,10.281323331504916,16.5447681436921,1
2010-09-21,13.25048576332729,17.601296763992195,0
2010-09-22,11.501726621557829,10.468476427084115,0
2010-09-23,9.212407108302914,12.281623499112326,0
2010-09-24,12.747510370871952,13.901321320202015,1
2010-09-27,8.602989437211306,11.749611875519651,0
2010-09-28,9.227097187697664,12.876570562170423,0
2010-09-29,7.138296987521668,12.270104057810121,0
2010-09-30,7.3920667224072805,10.599277509126582,0
2010-10-01,8.479987904937692,8.537792257681232,0
2010-10-04,11.395574984710874,15.404589327636884,0
2010-10-05,12.21480756057668,19.012548474591856,1
2010-10-06,10.207813148390743,15.986435380677838,0
2010-10-07,17.52585323029482,19.228693772688533,0
2010-10-08,10.58519776969265,13.164141745935224,0
2010-10-11,10.242532680634266,15.26600891471557,0
2010-10-12,16.022291477391352,20.66395047593144,0
2010-10-13,10.385205481873296,15.591181242169972,0
2010-10-14,10.163366397288339,16.417659089433357,0
2010-10-15,19.03852713635302,19.41069805558381,0
2010-10-18,16.86680271134315,15.92368062443431,0
2010-10-19,10.441625757071277,13.206049289281044,-1
